ELEXP,ELCNS,PUBID,REGION,CENDIV,PBA,PUBCLIM,SQFT,SQFTC,RFTILT,BLDSHP,NFLOOR,ATTIC,PBAPLUS,GOVOWN,OWNTYPE,NOCC,NOCCAT,OWNOCC,OPEN24,OPNMF,OPNWE,NWKER,NWKERC,ELUSED,SLFCON,BOILER,REHEAT,FIREPLC,ELCOOL,EVAPCL,ECN,ELCOOK,ELMANU,SOGENR,ENRGYPLN,PCTERM,LAPTOP,SERVER,PCTERMN,SRVRCLST,LGOFFDEV,SMOFFDEV,TVVIDEO,FLUOR,BULB,HALO,LED,SCHED,OCSN,SKYLT
5748.0,45911.0,2510,1,2,12,3,15000,4,3,2,2,2,21,2,4,1,2,1.0,2,3,1,4,2,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
3418.0,28044.0,2511,2,3,2,2,1800,2,3,1,3,1,4,1,10,1,2,1.0,2,1,2,4,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
195225.0,2568189.0,2512,3,7,13,3,215000,8,1,2,4,2,24,2,5,1,2,1.0,2,1,1,30,5,1,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0
41033.0,302889.0,2513,3,5,5,3,65000,6,2,2,1,2,9,2,2,1,2,1.0,2,1,2,56,6,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,39.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
3910.0,34366.0,2514,4,9,13,2,11500,4,3,11,2,1,22,2,5,1,2,1.0,2,1,2,5,3,1,1.0,1.0,2.0,2.0,1,1.0,2.0,2,2,2,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
449952.0,5266505.0,2515,3,5,23,5,176000,7,1,9,1,2,50,2,2,15,5,2.0,2,1,1,186,7,1,2.0,2.0,1.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
13723.0,186177.0,2516,4,8,18,7,12000,4,2,10,2,2,38,2,3,1,2,2.0,1,1,1,0,1,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
10390.0,63613.0,2517,3,5,13,5,12000,4,3,1,1,2,25,2,4,1,2,1.0,2,2,1,4,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
511383.0,6027634.0,2518,3,5,5,4,340000,8,1,2,1,2,9,1,8,1,2,1.0,1,1,1,300,8,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
31771.0,367942.0,2519,1,2,18,7,48000,5,2,2,3,2,38,2,2,1,2,1.0,1,1,1,12,4,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
4547.0,55643.0,2520,4,8,18,7,5000,2,3,1,2,2,38,2,3,1,2,2.0,1,1,1,0,1,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
72076.0,570156.0,2521,4,9,18,4,33000,5,3,2,5,2,37,2,6,1,2,2.0,1,1,1,25,5,1,1.0,1.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
59018.0,822792.0,2522,4,8,5,3,220000,8,1,2,1,2,9,2,1,5,3,2.0,2,1,2,45,5,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
10630.0,51754.0,2523,4,9,2,4,5500,3,3,2,2,1,2,2,5,1,2,1.0,2,1,2,19,4,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
168473.0,1879866.0,2524,2,4,14,3,150000,7,1,6,4,1,55,1,9,1,2,1.0,2,1,2,90,6,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,1,2.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
504.0,3336.0,2525,3,5,12,3,1100,2,3,1,1,2,21,2,2,1,2,1.0,2,3,1,1,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
67306.0,768907.0,2526,3,5,13,4,73000,6,1,2,1,1,22,2,5,1,2,1.0,2,1,1,50,6,1,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,25.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
710.0,21310.0,2527,4,9,26,2,2650,2,2,2,1,2,46,2,2,1,2,1.0,2,1,2,4,2,1,1.0,2.0,2.0,2.0,1,1.0,2.0,2,2,2,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
1054.0,13796.0,2528,3,7,2,3,2000,2,1,2,1,2,2,2,2,1,2,1.0,2,1,1,4,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
92847.0,1590338.0,2529,1,2,14,7,210000,8,1,3,7,2,27,1,9,1,2,1.0,2,1,1,60,6,1,2.0,1.0,2.0,2.0,2,2.0,1.0,2,2,2,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
14215.0,129258.0,2530,3,7,14,5,16500,4,2,2,1,1,28,1,10,1,2,1.0,2,1,1,31,5,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,14.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
497.0,3807.0,2531,4,8,5,3,2300,2,3,1,1,2,10,2,3,1,2,1.0,2,2,2,1,2,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
11637.0,86186.0,2532,2,3,14,2,22000,4,1,2,1,2,31,2,5,2,3,1.0,2,1,2,5,3,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
1300869.0,7511150.0,2533,4,9,2,3,420000,8,1,2,5,2,6,2,2,3,3,2.0,1,1,1,582,9,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,1,2,2.0,1.0,1.0,1.0,600.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
281271.0,3278173.0,2534,3,5,13,4,126000,7,2,11,2,2,23,1,9,3,3,1.0,2,1,1,50,6,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,2.0,2.0,500.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
41383.0,474172.0,2535,2,3,14,3,35500,5,1,2,1,2,28,1,10,1,2,1.0,2,1,2,52,6,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
2220.0,4821.0,2536,4,9,8,5,1700,2,3,2,3,1,18,2,3,1,2,1.0,2,1,2,8,3,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,1,2.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
134212.0,1206686.0,2537,2,4,5,3,265000,8,1,2,1,2,10,2,2,2,3,2.0,2,1,1,100,7,1,1.0,2.0,1.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
735758.0,12221537.0,2538,3,7,16,7,365000,8,1,4,4,1,35,2,2,1,2,1.0,1,1,1,150,7,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,200.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
174398.0,1309016.0,2539,1,2,18,7,100000,6,3,2,3,1,38,2,2,1,2,1.0,1,1,1,20,5,1,2.0,1.0,2.0,1.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
147427.0,1703573.0,2540,2,3,25,3,148000,7,1,2,2,2,42,2,2,5,3,1.0,2,1,1,45,5,1,2.0,1.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,30.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
175491.0,1427844.0,2541,1,2,5,3,48500,5,1,9,1,2,9,2,3,14,5,2.0,2,1,1,114,7,1,1.0,1.0,2.0,2.0,1,2.0,2.0,2,1,1,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
136635.0,1597078.0,2542,3,5,23,4,45500,5,2,2,1,2,50,2,2,9,4,1.0,2,1,1,25,5,1,2.0,2.0,1.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,2.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
52405.0,442892.0,2543,2,4,2,1,27000,5,1,2,1,2,5,2,3,6,4,2.0,2,1,1,75,6,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,40.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
9503.0,97480.0,2544,1,2,1,3,36000,5,1,8,4,2,1,2,4,0,1,1.0,2,3,2,0,1,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,173.8687725631769,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
444362.0,2750094.0,2545,3,7,18,7,160000,7,1,1,5,2,38,2,3,3,3,2.0,1,1,1,80,6,1,2.0,2.0,1.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
5819.0,45133.0,2546,3,5,25,5,2300,2,1,9,1,2,42,2,3,2,3,2.0,2,1,1,2,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
123423.0,655263.0,2547,4,9,17,4,67000,6,3,7,1,1,36,2,3,1,2,1.0,1,1,1,30,5,1,2.0,2.0,2.0,1.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
37608.0,347113.0,2548,2,3,6,1,3000,2,3,2,1,2,12,2,3,1,2,1.0,2,1,1,3,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
275410.0,4303156.0,2549,3,5,13,3,305000,8,1,8,5,2,23,1,9,2,3,1.0,1,1,1,100,7,1,2.0,1.0,1.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,2.0,30.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
7865.0,47025.0,2550,1,1,13,1,7000,3,3,2,1,2,24,2,2,1,2,1.0,2,1,1,0,1,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,2.0,1.0,2.0,173.8687725631769,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
2046.0,18834.0,2551,2,4,5,2,7200,3,3,2,1,2,9,2,3,1,2,1.0,2,2,2,2,2,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
188475.0,972146.0,2552,1,2,2,3,120000,7,1,1,4,2,6,2,2,5,3,1.0,2,1,2,100,7,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,100.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0
44853.0,568470.0,2553,3,7,14,5,87000,6,1,10,1,1,28,1,10,1,2,1.0,2,1,2,75,6,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
30164.0,430336.0,2554,2,4,13,3,39000,5,1,1,3,2,23,2,6,2,3,1.0,2,1,1,17,4,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,30.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
735.0,3330.0,2555,1,2,1,3,58000,6,1,8,2,2,1,2,2,0,1,1.0,2,3,2,0,1,1,1.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,173.8687725631769,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
2894312.0,51173701.0,2556,3,7,91,5,270000,8,1,9,8,2,49,2,1,1,2,2.0,1,1,1,95,6,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
144289.0,1459091.0,2557,4,8,14,5,104000,7,3,10,2,1,55,1,9,1,2,1.0,2,1,2,96,6,1,2.0,1.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
238860.0,3274646.0,2558,4,9,2,2,102000,7,1,2,5,2,2,1,9,1,2,1.0,2,1,2,90,6,1,2.0,2.0,2.0,2.0,2,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
35681.0,622612.0,2559,3,5,14,7,51000,6,1,5,2,2,27,1,9,1,2,1.0,2,1,2,6,3,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
143886.0,1392817.0,2560,2,3,18,7,250000,8,1,8,3,2,38,2,2,1,2,1.0,1,1,1,25,5,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2,2,2,2.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
1246076.0,12255568.0,2561,3,5,16,7,275000,8,1,11,4,1,35,2,2,1,2,1.0,1,1,1,671,9,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,300.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
4538.0,47147.0,2562,2,3,5,1,8000,3,1,3,1,2,9,2,2,40,6,1.0,2,1,2,6,3,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
8197.0,46875.0,2563,4,8,5,2,34000,5,2,2,1,2,10,2,2,1,2,1.0,2,1,1,5,3,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,1,2,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
191306.0,2120442.0,2564,1,2,18,7,95000,6,1,2,994,2,38,2,5,2,3,1.0,1,1,1,60,6,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,2.0,35.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
1920770.0,11600621.0,2565,3,7,16,7,225000,8,1,11,5,1,35,2,5,5,3,1.0,1,1,1,800,9,1,2.0,1.0,1.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,200.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
11885.0,48229.0,2566,3,5,13,4,9000,3,1,6,1,2,24,2,2,1,2,2.0,1,1,1,15,4,1,1.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
2134.0,19154.0,2567,2,4,26,2,10000,3,1,2,1,2,46,2,3,1,2,2.0,2,1,2,5,3,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
253527.2430391694,2705907.729117508,2568,4,8,5,2,4000,2,2,3,1,2,11,2,2,1,2,1.0,1,1,1,0,1,2,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,173.8687725631769,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
293671.0,3951577.0,2569,3,7,8,5,196000,7,1,2,9,1,18,2,2,50,6,2.0,2,1,1,524,9,1,2.0,2.0,1.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,628.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
55493.0,609408.0,2570,2,3,15,3,9400,3,1,2,1,2,32,2,2,1,2,2.0,1,1,1,15,4,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
111943.0,1197971.0,2571,1,2,2,3,200000,7,1,2,5,2,2,2,1,3,3,2.0,2,1,2,45,5,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,2.0,30.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
70125.0,806936.0,2572,3,5,14,4,70000,6,2,11,1,1,28,1,10,1,2,2.0,2,1,2,100,7,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
92837.0,712795.0,2573,2,3,91,2,46000,5,2,2,2,2,49,2,2,1,2,2.0,2,1,1,18,4,1,2.0,1.0,2.0,2.0,1,2.0,2.0,1,1,1,2.0,1.0,1.0,1.0,15.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
39029.0,367127.0,2574,4,9,26,3,42000,5,2,1,1,2,46,2,2,1,2,2.0,2,1,2,41,5,1,1.0,2.0,2.0,2.0,1,1.0,2.0,2,1,2,2.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
552760.0,6304668.0,2575,3,5,5,4,500001,9,1,2,2,2,9,2,3,1,2,2.0,1,1,1,80,6,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
331861.0,3911204.0,2576,3,5,2,3,245000,8,1,1,994,2,4,2,2,1,2,2.0,2,1,2,850,9,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
24224.0,191805.0,2577,2,3,5,2,215000,8,1,2,1,2,9,2,2,1,2,2.0,2,1,2,17,4,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,15.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
8001.0,88211.0,2578,2,3,2,1,12250,4,3,2,1,1,3,2,2,1,2,2.0,2,1,1,7,3,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
35757.0,164460.0,2579,4,9,5,5,90000,6,1,1,1,2,10,2,4,1,2,1.0,2,1,1,30,5,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,1,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
23468.0,262370.0,2580,3,5,5,4,94000,6,1,2,1,2,10,2,1,1,2,2.0,2,2,1,3,2,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
537176.0,5979087.0,2581,1,2,23,3,235000,8,1,2,1,2,50,2,1,10,4,2.0,2,1,1,113,7,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
10174.0,89133.0,2582,3,7,8,4,5700,3,3,2,1,1,18,1,8,1,2,1.0,2,1,2,16,4,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
43346.0,609802.0,2583,4,8,23,2,29000,5,2,2,1,2,50,2,2,5,3,2.0,2,1,1,16,4,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
2559.0,23316.0,2584,3,5,25,4,3200,2,3,2,1,1,42,2,3,1,2,1.0,2,1,1,3,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,2.0,1.0,2.0,173.8687725631769,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
303400.0,3485696.0,2585,2,4,14,3,295000,8,1,2,2,2,29,1,10,1,2,1.0,2,1,2,60,6,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,1,2,1.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
314505.0,3657297.0,2586,2,4,14,3,305000,8,1,9,4,2,55,1,9,1,2,1.0,2,1,2,150,7,1,2.0,2.0,1.0,2.0,1,2.0,1.0,1,2,1,1.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
1112234.0,6130395.0,2587,4,9,2,4,410000,8,1,11,995,2,2,2,1,65,7,1.0,2,1,1,800,9,1,2.0,2.0,1.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,700.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
131677.0,1132195.0,2588,2,4,14,2,86000,6,1,2,1,1,29,1,8,1,2,1.0,2,1,1,40,5,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
76885.0,901969.0,2589,2,3,13,3,40000,5,1,1,2,2,22,2,2,2,3,1.0,1,1,1,1,2,1,2.0,1.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
143311.0,1672145.0,2590,3,5,2,4,108000,7,1,4,5,2,4,2,1,3,3,2.0,2,1,2,318,8,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,155.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
117920.0,1227812.0,2591,3,6,14,4,108000,7,2,5,1,1,55,1,10,1,2,1.0,2,1,2,51,6,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,160.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
698.0,7334.0,2592,2,3,5,2,5100,3,2,3,1,2,11,2,3,1,2,1.0,2,1,1,0,1,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
362815.0,3913742.0,2593,1,2,23,2,215000,8,1,3,1,2,50,2,2,11,5,2.0,2,1,1,105,7,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,44.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
405829.0,3199226.0,2594,4,9,2,4,192000,7,1,4,4,2,6,2,2,20,5,2.0,2,1,1,800,9,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,400.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
253527.2430391694,2705907.729117508,2595,2,4,5,2,3600,2,2,2,1,2,10,2,2,1,2,1.0,2,3,2,0,1,2,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,173.8687725631769,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
